SourceFile,SearchKey,ODSCode,OrganisationName,PeriodIndex,PeriodServiceIndex,ServiceCode,ServiceName
page_000038.json,X12347,FTL32,CITYWIDE HEALTH-FULFORD PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X12347,FTL32,CITYWIDE HEALTH-FULFORD PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X12347,FTL32,CITYWIDE HEALTH-FULFORD PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X12355,FTL56,Morrisons Pharmacy,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X12355,FTL56,Morrisons Pharmacy,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X12355,FTL56,Morrisons Pharmacy,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X12365,FTM09,Forshaw's Pharmacy,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X12365,FTM09,Forshaw's Pharmacy,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X12365,FTM09,Forshaw's Pharmacy,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X123720,FWE71,Green Cross Pharmacy,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X123720,FWE71,Green Cross Pharmacy,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X123720,FWE71,Green Cross Pharmacy,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X12375,FTM51,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X12375,FTM51,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X12375,FTM51,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X12383,FTM77,WELL,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X12383,FTM77,WELL,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X12383,FTM77,WELL,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X123995,FN194,M W Phillips Chemists,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X123995,FN194,M W Phillips Chemists,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X123995,FN194,M W Phillips Chemists,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X12410,FTP28,TESCO INSTORE PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X12410,FTP28,TESCO INSTORE PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X12410,FTP28,TESCO INSTORE PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X12432,FTQ26,Fakir Chemist,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X12432,FTQ26,Fakir Chemist,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X12432,FTQ26,Fakir Chemist,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X12448,FTR52,MORRISONS PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X12448,FTR52,MORRISONS PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X12448,FTR52,MORRISONS PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000038.json,X12449,FTR63,Maswell Park Pharmacy,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years (NHS service)
page_000038.json,X12449,FTR63,Maswell Park Pharmacy,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over (NHS service)
page_000038.json,X12449,FTR63,Maswell Park Pharmacy,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years (NHS service)
page_000038.json,X12468,FTT60,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000038.json,X12468,FTT60,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000038.json,X12468,FTT60,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000039.json,X125087,FCC45,John Preddy Chemist,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000039.json,X125087,FCC45,John Preddy Chemist,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000039.json,X125087,FCC45,John Preddy Chemist,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000039.json,X125087,FCC45,John Preddy Chemist,2,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000039.json,X125087,FCC45,John Preddy Chemist,2,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000039.json,X125087,FCC45,John Preddy Chemist,2,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000039.json,X125091,FW783,Brewery Lane Pharmacy,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000039.json,X125091,FW783,Brewery Lane Pharmacy,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000039.json,X125091,FW783,Brewery Lane Pharmacy,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000039.json,X12516,FTX15,ASDA PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000039.json,X12516,FTX15,ASDA PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000039.json,X12516,FTX15,ASDA PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000039.json,X12521,FTX36,Marlow Pharmacy,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000039.json,X12521,FTX36,Marlow Pharmacy,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000039.json,X12521,FTX36,Marlow Pharmacy,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000039.json,X125226,FVR21,Minster Pharmacy,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000039.json,X125226,FVR21,Minster Pharmacy,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000039.json,X125226,FVR21,Minster Pharmacy,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000039.json,X125226,FVR21,Minster Pharmacy,2,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000039.json,X125226,FVR21,Minster Pharmacy,2,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000039.json,X125226,FVR21,Minster Pharmacy,2,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000039.json,X12534,FTY21,Pascoe Pharmacy,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000039.json,X12534,FTY21,Pascoe Pharmacy,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000039.json,X12534,FTY21,Pascoe Pharmacy,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000039.json,X12539,FTY62,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years (NHS service)
page_000039.json,X12539,FTY62,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over (NHS service)
page_000039.json,X12539,FTY62,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years (NHS service)
page_000039.json,X12540,FTY64,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000039.json,X12540,FTY64,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000039.json,X12540,FTY64,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000068.json,X171349,FH135,HIGHFIELD PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000068.json,X171349,FH135,HIGHFIELD PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000068.json,X171349,FH135,HIGHFIELD PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000070.json,X173500,FDL73,ALBERT STREET PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000070.json,X173500,FDL73,ALBERT STREET PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000070.json,X173500,FDL73,ALBERT STREET PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000070.json,X173594,FAL06,A R PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000070.json,X173594,FAL06,A R PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000070.json,X173594,FAL06,A R PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000071.json,X174270,FEA53,LUNTS PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000071.json,X174270,FEA53,LUNTS PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000071.json,X174270,FEA53,LUNTS PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000071.json,X174785,FCP96,MALTON - THE PHARMACIST,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000071.json,X174785,FCP96,MALTON - THE PHARMACIST,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000071.json,X174785,FCP96,MALTON - THE PHARMACIST,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000072.json,X175250,FF864,CRANBROOK PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000072.json,X175250,FF864,CRANBROOK PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000072.json,X175250,FF864,CRANBROOK PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000072.json,X175278,FFH81,CHARTWELL PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000072.json,X175278,FFH81,CHARTWELL PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000072.json,X175278,FFH81,CHARTWELL PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000072.json,X175722,FKJ04,ALLIED PHARMACY DAVYHULME MEDICAL CENTRE,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000072.json,X175722,FKJ04,ALLIED PHARMACY DAVYHULME MEDICAL CENTRE,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000072.json,X175722,FKJ04,ALLIED PHARMACY DAVYHULME MEDICAL CENTRE,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000095.json,X34551,FW441,Westcliffe Pharmacy,1,1,SRV2006,COVID-19 walk-in vaccination service: ages 18 to 64 years
page_000095.json,X34551,FW441,Westcliffe Pharmacy,1,2,SRV2007,COVID-19 walk-in vaccination service: ages 75 or over
page_000095.json,X34551,FW441,Westcliffe Pharmacy,1,3,SRV2008,COVID-19 walk-in vaccination service: ages 65 to 74 years
page_000096.json,X3618,FA002,Rowlands Pharmacy,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000096.json,X3618,FA002,Rowlands Pharmacy,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000096.json,X3618,FA002,Rowlands Pharmacy,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000096.json,X3672,FA271,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000096.json,X3672,FA271,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000096.json,X3672,FA271,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000097.json,X3776,FA698,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000097.json,X3776,FA698,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000097.json,X3776,FA698,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000099.json,X3981,FAL25,COHENS CHEMIST,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000099.json,X3981,FAL25,COHENS CHEMIST,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000099.json,X3981,FAL25,COHENS CHEMIST,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000102.json,X4453,FCG18,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000102.json,X4453,FCG18,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000102.json,X4453,FCG18,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000104.json,X4803,FD286,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000104.json,X4803,FD286,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000104.json,X4803,FD286,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000105.json,X4976,FDC52,DAY LEWIS PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000105.json,X4976,FDC52,DAY LEWIS PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000105.json,X4976,FDC52,DAY LEWIS PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000105.json,X5057,FDH15,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000105.json,X5057,FDH15,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000105.json,X5057,FDH15,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000108.json,X5859,FEX33,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000108.json,X5859,FEX33,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000108.json,X5859,FEX33,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000110.json,X6355,FFT68,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000110.json,X6355,FFT68,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000110.json,X6355,FFT68,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000112.json,X6885,FGQ49,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000112.json,X6885,FGQ49,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000112.json,X6885,FGQ49,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000114.json,X7208,FHD46,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000114.json,X7208,FHD46,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000114.json,X7208,FHD46,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000114.json,X7208,FHD46,Boots,2,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000114.json,X7208,FHD46,Boots,2,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000114.json,X7208,FHD46,Boots,2,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000116.json,X7608,FJ350,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000116.json,X7608,FJ350,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000116.json,X7608,FJ350,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000116.json,X7638,FJ482,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000116.json,X7638,FJ482,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000116.json,X7638,FJ482,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000118.json,X8057,FJV53,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000118.json,X8057,FJV53,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000118.json,X8057,FJV53,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000119.json,X8152,FK190,Cohens Chemist,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000119.json,X8152,FK190,Cohens Chemist,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000119.json,X8152,FK190,Cohens Chemist,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000120.json,X8289,FK888,Cohens Chemist,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000120.json,X8289,FK888,Cohens Chemist,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000120.json,X8289,FK888,Cohens Chemist,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000120.json,X8306,FK989,TESCO INSTORE PHARMACY,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000120.json,X8306,FK989,TESCO INSTORE PHARMACY,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000120.json,X8306,FK989,TESCO INSTORE PHARMACY,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000120.json,X8326,FKC01,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000120.json,X8326,FKC01,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000120.json,X8326,FKC01,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
page_000120.json,X8453,FKJ13,Boots,1,1,SRV2006,Walk-in COVID-19 vaccination service: ages 18 to 64 years
page_000120.json,X8453,FKJ13,Boots,1,2,SRV2007,Walk-in COVID-19 vaccination service: ages 75 years or over
page_000120.json,X8453,FKJ13,Boots,1,3,SRV2008,Walk-in COVID-19 vaccination service: ages 65 to 74 years
